Zip_Code,Date,Sales_Count,%_Home_Increasing,%_Home_Decreasing,Price_to_Rent_Ratio,Median_Rental_Studio,Median_Rental_1B,Median_Rental_2B,Median_Rental_3B,Median_Rental_DupTrip,Median_Rental_SingleFam,Median_Listing_2B,Median_Listing_3B,Median_Listing_5B+,Median_Listing_DupTrip,Median_Listing_SingleFam,Median_Sold_Condo,Median_Sold_SingleFam,Home_Value_1B,Home_Value_2B,Home_Value_3B,Home_Value_4B,Home_Value_5B+,Home_Value_DupTrip,Home_Value_SingleFam
90022,2018-03-31,14.0,84.14,8.95,16.31,,,,,,,,,,308.278887847182,416.249565972222,,,384712.0,430262.0,462619.0,512612.0,593190.0,394389.0,446970.0
90022,2018-04-30,10.0,83.16,9.03,16.43,,,,,,,,,,318.955042527339,396.643109540636,,,389369.0,433021.0,466027.0,515824.0,597035.0,398069.0,450085.0
90022,2018-05-31,16.0,83.9,9.03,16.56,,,,,,,,,,315.140845070423,385.087719298246,,,393529.0,434282.0,467738.0,517902.0,598173.0,399415.0,451692.0
90022,2018-06-30,9.0,84.22,8.13,16.7,,,,,,,,,,315.140845070423,407.218375076544,,,397315.0,435162.0,470384.0,520334.0,598812.0,399497.0,453707.0
90022,2018-07-31,7.0,85.81,6.95,16.74,,,,,,,,,,318.692881192881,396.110056925996,,,400008.0,437660.0,473860.0,523513.0,600197.0,401874.0,456986.0
90022,2018-08-31,11.0,92.25,2.63,16.78,,,,,,,,,,312.960235640648,415.268456375839,,,400827.0,440045.0,477733.0,524989.0,600176.0,402234.0,460464.0
90022,2018-09-30,15.0,90.2,2.85,16.76,,,,,,,,,,306.441525953721,414.438502673797,,,403276.0,441896.0,479360.0,526587.0,600275.0,402249.0,462419.0
90022,2018-10-31,9.0,90.05,3.0,16.73,,,,,,,,,,309.422888816433,416.299299126624,,,403756.0,441962.0,480489.0,528599.0,601286.0,400791.0,463191.0
90022,2018-11-30,9.0,92.97,2.61,16.53,,,,,,,,,,313.427637215955,412.647374062165,,,406730.0,441805.0,481258.0,530230.0,602517.0,401641.0,463325.0
90022,2018-12-31,13.0,92.42,3.59,16.53,,,,,,,,,,325.846833578792,412.896456984134,,,406996.0,440469.0,481761.0,530547.0,603461.0,403620.0,462820.0
90022,2019-01-31,12.0,93.8,3.1,16.6,,,,,,,,,,322.719372963792,418.16009557945,,,410288.0,440130.0,482106.0,529833.0,604747.0,408052.0,462787.0
90022,2019-02-28,17.0,93.64,3.16,16.64,,,,,,,,,,339.786166203087,437.920168067227,,,408771.0,438358.0,480707.0,527991.0,605082.0,409177.0,461264.0
90022,2019-03-31,11.0,90.15,4.36,16.73,,,,,,,,,,336.134453781513,427.324029800956,,,407784.0,437403.0,479390.0,526285.0,604559.0,408668.0,460272.0
90022,2019-04-30,14.0,88.32,4.99,16.72,,,,,,,,,,336.134453781513,428.746978243352,,,404918.0,437277.0,478855.0,525046.0,604109.0,406508.0,459914.0
90022,2019-05-31,16.0,45.79,53.73,11.96,,,,,,,,,,334.565713268153,418.391077372667,,,404033.0,438835.0,480187.0,525626.0,606778.0,406631.0,461284.0
90022,2019-06-30,16.0,45.37,54.23,12.12,,,,,,,,,,332.996972754793,422.138836772983,,,403801.0,440688.0,481172.0,526698.0,610871.0,407039.0,462529.0
90022,2019-07-31,13.0,44.99,54.51,12.04,,,,,,,,,,336.535553760434,413.987138263666,,,404797.0,441248.0,481968.0,528151.0,614175.0,407134.0,463269.0
90022,2019-08-31,9.0,,,,,,,,,,,,,322.464949462015,431.67701863354,,,406434.0,441920.0,483446.0,531853.0,618095.0,407911.0,464312.0
90022,2019-09-30,17.0,,,,,,,,,,,,,310.47815888788,434.683794466403,,,407988.0,443354.0,486731.0,535918.0,622415.0,408633.0,466828.0
90022,2019-10-31,18.0,,,,,,,,,,,,,314.534652424882,430.511182108626,,,410831.0,446586.0,490832.0,540122.0,627295.0,410156.0,470493.0
90022,2019-11-30,11.0,,,,,,,,,,,,,315.140845070423,445.533769063181,,,412953.0,449880.0,494254.0,543196.0,632555.0,409494.0,474188.0
90022,2019-12-31,11.0,,,,,,,,,,,,,321.45974745828,442.061237373737,,,416652.0,454429.0,498575.0,548023.0,639687.0,409166.0,478828.0
90022,2020-01-31,12.0,,,,,,,,,,,,,,,,,420220.0,459022.0,503497.0,553868.0,645534.0,409354.0,483844.0
90022,2020-02-29,13.0,,,,,,,,,,,,,,,,,427885.0,465477.0,510597.0,562350.0,652649.0,411991.0,490762.0
90022,2020-03-31,5.0,,,,,,,,,,,,,,,,,,,,,,,
90023,2008-03-31,6.0,4.72,92.19,,,,,,,,,,,,,,,365478.0,324246.0,386787.0,453810.0,528091.0,679125.0,354243.0
90023,2008-04-30,3.0,2.03,96.47,,,,,,,,,,,,,,,356860.0,316189.0,376494.0,441927.0,514903.0,657747.0,345339.0
90023,2008-05-31,2.0,0.84,98.59,,,,,,,,,,,,,,,345880.0,306499.0,365517.0,428356.0,499307.0,641580.0,334884.0
90023,2008-06-30,4.0,0.53,99.16,,,,,,,,,,,,,,,338893.0,298616.0,356375.0,416414.0,483282.0,627579.0,325842.0
90023,2008-07-31,1.0,0.09,99.43,,,,,,,,,,,,,,,331572.0,290812.0,348237.0,406263.0,468500.0,619689.0,317144.0
90023,2008-08-31,5.0,0.09,99.51,,,,,,,,,,,,,,,324222.0,283389.0,340756.0,399349.0,458988.0,610410.0,309179.0
90023,2008-09-30,3.0,0.13,99.6,,,,,,,,,,,,,,,313601.0,275291.0,331232.0,393455.0,453270.0,604527.0,299358.0
90023,2008-10-31,0.0,0.09,99.6,,,,,,,,,,,,,,,301916.0,268108.0,321062.0,384775.0,445923.0,594610.0,289850.0
90023,2008-11-30,3.0,0.35,99.6,,,,,,,,,,,,,,,291958.0,260942.0,309032.0,372111.0,432438.0,581888.0,279768.0
90023,2008-12-31,2.0,0.4,99.6,,,,,,,,,,,,,,,282521.0,252244.0,298746.0,357194.0,416350.0,565775.0,272196.0
90023,2009-01-31,5.0,0.35,99.56,,,,,,,,,,,,,,,274031.0,245820.0,290809.0,344590.0,399503.0,550704.0,267913.0
90023,2009-02-28,2.0,0.44,99.51,,,,,,,,,,,,,,,264680.0,239918.0,285946.0,334676.0,386847.0,538275.0,265142.0
90023,2009-03-31,4.0,0.49,99.47,,,,,,,,,,,,,,,258208.0,236747.0,281150.0,326300.0,374155.0,527874.0,261869.0
90023,2009-04-30,7.0,0.49,99.51,,,,,,,,,,,,,,,251493.0,231518.0,275043.0,317977.0,362573.0,518711.0,255672.0
90023,2009-05-31,3.0,0.18,99.74,,,,,,,,,,,,,,,245176.0,227300.0,268241.0,310338.0,354497.0,507557.0,250191.0
90023,2009-06-30,6.0,0.18,99.82,,,,,,,,,,,,,,,239076.0,223721.0,261381.0,304408.0,350761.0,496020.0,246239.0
